ASSET TYPE,DIVISION,AREA,CATEGORY,ROW Name,ROW Code,START TRAP,END TRAP,Milepost,Inspection Date,Test Point Protection Criteria,Structure Meets 100mV,Structure Meets -850mV IRF ,Structure Meets Any Criteria,Structure Readings Meet Criteria,Structure P/S,Structure IRF,Bridge ID,Facility Inspection Id,Latitude,Longitude,Test Point Anchor Type,Test Point Classification,Test Point Monitoring Type,Test Point required to monitor AC Voltage,Test Point required to monitor AC Voltage (note),Is High Consequence Area,Facility and ROW Currently Active,Facility Active
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,70.9,9/30/20 1:21,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.297,-1.014,e175b8d2-90f6-4cd6-b2d8-97e98c13051b,f51d4f11-5983-498f-828b-d5cf5199f01e,52.92503738,-112.0599747,Adjecent Rectifier,Anchor,,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,70.9,8/27/21 10:22,.85 IRF,FALSE,FALSE,FALSE,,,,e175b8d2-90f6-4cd6-b2d8-97e98c13051b,796acd4c-c6cb-4c0a-95f6-a9f1dc8377e1,52.92503738,-112.0599747,Adjecent Rectifier,Anchor,,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,70.9,7/5/19 13:17,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.324,-1.053,e175b8d2-90f6-4cd6-b2d8-97e98c13051b,4ca8c7a5-a163-4977-ad4c-ace6e5650aac,52.92503738,-112.0599747,Adjecent Rectifier,Anchor,,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,70.9,8/29/21 12:28,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.237,-0.98,e175b8d2-90f6-4cd6-b2d8-97e98c13051b,a42296f1-74fd-4027-a5c2-1bcef0dc2fca,52.92503738,-112.0599747,Adjecent Rectifier,Anchor,,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,70.9,5/26/22 11:36,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.157,-0.878,e175b8d2-90f6-4cd6-b2d8-97e98c13051b,09e2f9fd-784d-4cb1-ab19-ebb69aab3946,52.92503738,-112.0599747,Adjecent Rectifier,Anchor,,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,72.044,9/30/20 1:48,.85 IRF,FALSE,FALSE,FALSE,FALSE,0.013,0.013,1ebdffce-01f1-401b-8009-b28930d26d9d,9c4e96dc-82ba-483b-8abe-4117808b58d9,52.91689682,-112.0354843,,Continue to Monitor,CP Sub-criterion,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,72.044,5/26/22 12:13,.85 IRF,FALSE,FALSE,FALSE,FALSE,-0.047,-0.048,1ebdffce-01f1-401b-8009-b28930d26d9d,789e0c58-eb01-41a7-85dc-0bd1ceeeb0ff,52.91689682,-112.0354843,,Continue to Monitor,CP Sub-criterion,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,72.044,8/27/21 10:29,.85 IRF,FALSE,FALSE,FALSE,,,,1ebdffce-01f1-401b-8009-b28930d26d9d,7eecb8ea-5a21-4ca0-8c1d-ff16d8440ed5,52.91689682,-112.0354843,,Continue to Monitor,CP Sub-criterion,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,72.044,7/5/19 13:36,.85 IRF,FALSE,FALSE,FALSE,FALSE,-0.021,-0.02,1ebdffce-01f1-401b-8009-b28930d26d9d,e978271a-a0e9-4b0f-ab83-31caa45b96dc,52.91689682,-112.0354843,,Continue to Monitor,CP Sub-criterion,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,72.044,8/29/21 12:48,.85 IRF,FALSE,FALSE,FALSE,FALSE,-0.027,-0.029,1ebdffce-01f1-401b-8009-b28930d26d9d,6313b147-ebc1-40f2-a6e8-99c084f89304,52.91689682,-112.0354843,,Continue to Monitor,CP Sub-criterion,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,72.044,5/26/22 12:18,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.194,-0.954,884056de-fb9f-4699-8b30-979d51884431,2754517d-a227-4e24-817a-3642ef6d4b13,52.91680908,-112.0354919,Adjecent Rectifier,Anchor,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,72.044,8/29/21 12:56,.85 IRF,FALSE,FALSE,FALSE,,,,884056de-fb9f-4699-8b30-979d51884431,d43cca8b-2e64-4ce5-b07b-41023b80e267,52.91680908,-112.0354919,Adjecent Rectifier,Anchor,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,72.044,9/30/20 1:56,.85 IRF,FALSE,FALSE,FALSE,,,,884056de-fb9f-4699-8b30-979d51884431,63421d12-9d08-4718-bb00-44704469467e,52.91680908,-112.0354919,Adjecent Rectifier,Anchor,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,72.044,7/20/19 0:29,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.206,-1.148,884056de-fb9f-4699-8b30-979d51884431,b5ff805b-3806-4ca5-a7bf-08b2b6d52291,52.91680908,-112.0354919,Adjecent Rectifier,Anchor,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,73.2,7/26/19 17:23,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.37,-1.042,73ff4be7-2139-4729-bff9-3510786f8468,a6532742-e875-4ff3-b9b7-18e0365227ec,52.90844727,-112.0116806,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,73.2,8/30/21 11:04,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.282,-0.972,73ff4be7-2139-4729-bff9-3510786f8468,7b7ef336-15db-4b10-ab4f-3f13a4bf7249,52.90844727,-112.0116806,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,73.2,5/26/22 12:58,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.375,-1.065,73ff4be7-2139-4729-bff9-3510786f8468,48857347-530e-4dba-92a4-96b402fc06aa,52.90844727,-112.0116806,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,74.35,5/26/22 13:09,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.06,-1.048,34b6e603-c53b-4ea4-a4f7-d8ebc2a9347c,06d3214b-6a57-4efe-b441-873bac60f4e1,52.89973068,-111.9872284,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,74.35,7/7/19 9:06,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.249,-0.919,34b6e603-c53b-4ea4-a4f7-d8ebc2a9347c,2fd29250-bbf7-4189-be02-ff9790b166be,52.89973068,-111.9872284,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,74.35,8/28/21 8:17,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.322,-1.134,34b6e603-c53b-4ea4-a4f7-d8ebc2a9347c,3ae021a3-3f90-42e5-b739-7eba23f0fa5d,52.89973068,-111.9872284,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,75.544,8/28/21 8:50,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.331,-1.177,60008830-821b-4494-bc83-aa84210b000b,814e53cc-eadb-4f5f-8aa3-b7cf7223dcdc,52.89144135,-111.9632492,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,75.544,5/26/22 13:43,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.386,-1.053,60008830-821b-4494-bc83-aa84210b000b,7c449993-a81f-44a7-9a8e-00a6ed0068af,52.89144135,-111.9632492,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,75.544,7/7/19 9:42,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.374,-1.035,60008830-821b-4494-bc83-aa84210b000b,7ce5ccc1-3072-4663-8e57-7bdf6a16ba76,52.89144135,-111.9632492,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,75.544,9/30/20 2:56,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.386,-1.043,60008830-821b-4494-bc83-aa84210b000b,2d7d6028-1bac-48b3-84e5-d2d0b5589676,52.89144135,-111.9632492,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,76.85,8/28/21 9:09,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.365,-1.236,d54934db-73ec-4649-a1d6-f9d40bdd5528,0339a632-751b-420b-b750-adf172dbabce,52.88299179,-111.9388199,Mid Between Rectifiers,Anchor,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,76.85,9/30/20 21:45,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.403,-1.037,d54934db-73ec-4649-a1d6-f9d40bdd5528,a89b7a69-7482-4a31-97ff-bf9b48f0c408,52.88299179,-111.9388199,Mid Between Rectifiers,Anchor,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,76.85,7/7/19 11:45,.85 IRF,FALSE,FALSE,FALSE,,,,d54934db-73ec-4649-a1d6-f9d40bdd5528,525c18c2-cfdf-41a1-b974-7d16234f7962,52.88299179,-111.9388199,Mid Between Rectifiers,Anchor,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,76.85,5/26/22 14:03,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.356,-0.995,d54934db-73ec-4649-a1d6-f9d40bdd5528,7d69faac-aff6-4846-b4f1-f231347d362c,52.88299179,-111.9388199,Mid Between Rectifiers,Anchor,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,76.85,11/30/19 8:48,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.385,-0.903,d54934db-73ec-4649-a1d6-f9d40bdd5528,9da36a69-0998-4d82-a6b5-7a014685f671,52.88299179,-111.9388199,Mid Between Rectifiers,Anchor,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,77.8,5/25/22 16:18,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.468,-1.084,03c147dc-876e-444f-846e-9da200259f09,28b5e306-3afd-4777-b18b-e3719f12b012,52.8742981,-111.9146576,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,77.8,8/28/21 9:27,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.386,-1.278,03c147dc-876e-444f-846e-9da200259f09,8cd2a03e-64e6-4036-9f84-9fae211bdece,52.8742981,-111.9146576,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,77.8,7/7/19 12:02,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.452,-1.072,03c147dc-876e-444f-846e-9da200259f09,46d03f1b-277b-4ddf-a19d-fc61c8e8f1b3,52.8742981,-111.9146576,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,79.0901,7/7/19 13:07,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.488,-1.067,9a051f89-2383-4db2-a327-935550ee8158,8db27114-8528-4230-8beb-ab7fb36ccd99,52.86472702,-111.8907089,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,79.0901,8/28/21 11:13,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.421,-1.011,9a051f89-2383-4db2-a327-935550ee8158,14016063-369d-4010-a4a3-ce5ee83509ac,52.86472702,-111.8907089,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,79.0901,5/25/22 16:01,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.519,-1.074,9a051f89-2383-4db2-a327-935550ee8158,7df0b5b6-93ee-40c2-96d8-11da3b8a53fd,52.86472702,-111.8907089,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,80.2551,7/26/19 17:24,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.512,-1.054,ed23c8b8-09f9-462e-a1fc-18a41878b38e,13cf7f47-a8f6-45c9-939d-3928852fba84,52.85677338,-111.8662949,,Continue to Monitor,Insufficient CP data,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,80.2551,5/25/22 15:44,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.559,-1.071,ed23c8b8-09f9-462e-a1fc-18a41878b38e,23fdf5bc-1ac5-4fe6-8a0a-b6bf05678397,52.85677338,-111.8662949,,Continue to Monitor,Insufficient CP data,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,80.2551,8/28/21 11:36,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.466,-1.007,ed23c8b8-09f9-462e-a1fc-18a41878b38e,dae03d08-7908-403d-94da-875a37bfab7e,52.85677338,-111.8662949,,Continue to Monitor,Insufficient CP data,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,80.2551,9/30/20 22:12,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.534,-1.06,ed23c8b8-09f9-462e-a1fc-18a41878b38e,e7b48cfc-030d-4ca2-81f9-a6989266b04e,52.85677338,-111.8662949,,Continue to Monitor,Insufficient CP data,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,81.415,5/25/22 15:27,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.767,-1.022,32e3728c-f393-4f54-afc7-b4a49c7460c3,e31d95ed-eb41-4cfc-9d49-5b684e4fa4ed,52.84848404,-111.842514,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,81.415,9/30/20 23:22,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.884,-1.125,32e3728c-f393-4f54-afc7-b4a49c7460c3,26c62c28-2d22-4d25-af22-087f9d4f9112,52.84848404,-111.842514,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,81.415,7/26/19 17:15,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.867,-1.142,32e3728c-f393-4f54-afc7-b4a49c7460c3,c396d33c-c786-4f0d-9ace-de90010c8e11,52.84848404,-111.842514,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,81.415,8/28/21 10:55,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.838,-1.083,32e3728c-f393-4f54-afc7-b4a49c7460c3,cc301803-b41a-4e02-b564-731b3f2b42bd,52.84848404,-111.842514,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,81.416,7/8/19 9:27,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.893,-1.105,f5c84960-5f78-4e50-942a-24a780af13b3,e575fa53-632a-4398-832b-e7cf6dac6be1,52.84825897,-111.8418503,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,81.416,9/30/20 22:55,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.895,-1.107,f5c84960-5f78-4e50-942a-24a780af13b3,f3e2d127-1054-493b-af56-c255ed5a41bc,52.84825897,-111.8418503,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,81.416,8/28/21 10:21,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.825,-1.047,f5c84960-5f78-4e50-942a-24a780af13b3,75dfa19c-908b-4a89-987e-7dd4fa10c9fc,52.84825897,-111.8418503,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,81.416,5/25/22 15:00,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.845,-1.033,f5c84960-5f78-4e50-942a-24a780af13b3,a7668d44-71d3-474e-aece-41e9a7a0ed52,52.84825897,-111.8418503,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,81.4163,5/25/22 15:22,.85 IRF,FALSE,FALSE,FALSE,,,,11a96e82-7d15-4b94-b4f9-7afe7d7bcc92,6c06b5f9-6952-4889-a2f3-294a074d1624,52.84839249,-111.8425217,,Continue to Monitor,Cased crossing,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,81.4163,8/28/21 10:47,.85 IRF,FALSE,FALSE,FALSE,,,,11a96e82-7d15-4b94-b4f9-7afe7d7bcc92,b8204817-ecde-4f4c-8851-0e6bb3f82316,52.84839249,-111.8425217,,Continue to Monitor,Cased crossing,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,81.4163,7/19/19 22:12,.85 IRF,FALSE,FALSE,FALSE,,,,11a96e82-7d15-4b94-b4f9-7afe7d7bcc92,7131cd3b-7de5-413e-babc-9ebb0866be6c,52.84839249,-111.8425217,,Continue to Monitor,Cased crossing,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,81.4163,9/30/20 23:06,.85 IRF,FALSE,FALSE,FALSE,,,,11a96e82-7d15-4b94-b4f9-7afe7d7bcc92,a4fb311d-0150-4169-b812-abf74b21e34d,52.84839249,-111.8425217,,Continue to Monitor,Cased crossing,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,81.4164,8/28/21 10:25,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.388,-1.013,3caf4df0-128d-4173-bcd1-44e97d450792,3b4fadef-2620-4ef5-937e-c791517b8f6e,52.84814835,-111.8418579,Adjecent Rectifier,Anchor,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,81.4164,9/30/20 23:07,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.464,-1.092,3caf4df0-128d-4173-bcd1-44e97d450792,61865f01-9197-4ac4-963b-30a837e5cb00,52.84814835,-111.8418579,Adjecent Rectifier,Anchor,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,81.4164,5/25/22 15:03,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.426,-1.044,3caf4df0-128d-4173-bcd1-44e97d450792,cdaa3754-826e-4aee-b734-5a592445eb65,52.84814835,-111.8418579,Adjecent Rectifier,Anchor,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,81.4164,7/8/19 9:42,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.505,-1.075,3caf4df0-128d-4173-bcd1-44e97d450792,508987a5-5ced-4330-a054-a2805afddef6,52.84814835,-111.8418579,Adjecent Rectifier,Anchor,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,83.787,5/25/22 14:08,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.511,-1.085,7d1925fe-ed43-4cdc-9476-3999f8d6c9d7,5c16628c-f1f7-4052-8b01-8ad5ae7a339c,52.830616,-111.7936707,,,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,83.787,8/28/21 12:29,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.426,-1.033,7d1925fe-ed43-4cdc-9476-3999f8d6c9d7,e56da698-1257-497b-876c-1ae4c94f95c9,52.830616,-111.7936707,,,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,83.787,9/30/20 12:00,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.483,-1.075,7d1925fe-ed43-4cdc-9476-3999f8d6c9d7,496a432c-0d78-46df-8421-bf3c4a4936d2,52.830616,-111.7936707,,,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,85.032,5/25/22 13:37,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.404,-1.034,474c1aab-6e1f-474d-9605-0d83f96c9fd4,4f3aa48c-72a7-4c1b-8bcf-d69c6f579090,52.82155609,-111.7695465,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,85.032,8/28/21 11:57,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.389,-1.05,474c1aab-6e1f-474d-9605-0d83f96c9fd4,0bb63f19-8640-4e1a-bc6c-9ed294f343a0,52.82155609,-111.7695465,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,85.032,7/8/19 10:41,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.444,-1.073,474c1aab-6e1f-474d-9605-0d83f96c9fd4,49714cb0-2489-4762-b360-4e5335091418,52.82155609,-111.7695465,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,85.032,9/30/20 12:00,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.452,-1.098,474c1aab-6e1f-474d-9605-0d83f96c9fd4,b0a1f18f-6184-4618-8eab-37b538d6049b,52.82155609,-111.7695465,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,85.032,5/25/22 13:41,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.199,-1.082,174c948c-6a68-4bba-a961-2486836f8557,89f41637-1677-4e27-9dde-31da447777b3,52.82151794,-111.7697601,Adjecent Rectifier,Anchor,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,85.032,8/28/21 12:10,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.084,-0.999,174c948c-6a68-4bba-a961-2486836f8557,15905727-58cb-46fc-8f97-d6e9a8f1b2ae,52.82151794,-111.7697601,Adjecent Rectifier,Anchor,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,85.032,10/13/20 22:10,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.191,-1.089,174c948c-6a68-4bba-a961-2486836f8557,1f26b9fb-f359-4ce7-b113-986564401943,52.82151794,-111.7697601,Adjecent Rectifier,Anchor,,,,,TRUE,TRUE
